건물번호,일시,기온,강수량,풍속,습도,일조,일사,건물유형,전력소비량
51,20220814 21,30.4,,0.7,78.0,,,병원,2548.44
51,20220814 22,29.8,,1.2,80.0,,,병원,2467.8
51,20220814 23,29.3,,1.0,82.0,,,병원,2303.28
51,20220815 00,28.8,,0.8,82.0,,,병원,2247.48
51,20220815 01,28.6,,1.0,79.0,,,병원,2210.76
51,20220815 02,28.1,,0.5,84.0,,,병원,2136.6
51,20220815 03,27.5,,0.7,86.0,,,병원,2287.08
51,20220815 04,27.6,,1.1,85.0,,,병원,2174.4
51,20220815 05,28.2,,2.4,82.0,,,병원,2108.88
51,20220815 06,27.8,,1.5,84.0,0.0,0.0,병원,2249.28
51,20220815 07,27.6,,0.6,87.0,0.0,0.21,병원,2343.6
51,20220815 08,29.4,,1.0,78.0,0.2,0.72,병원,2594.16
51,20220815 09,32.1,,2.1,67.0,1.0,1.54,병원,2763.0
51,20220815 10,32.3,,1.6,62.0,0.6,1.55,병원,2833.2
51,20220815 11,32.7,,2.7,59.0,0.3,1.57,병원,2912.04
51,20220815 12,33.5,,2.0,60.0,0.3,1.64,병원,2841.84
51,20220815 13,33.5,,2.0,60.0,0.2,1.56,병원,2886.12
51,20220815 14,34.0,,3.6,58.0,0.1,1.35,병원,2864.52
51,20220815 15,34.1,,3.6,59.0,0.5,1.93,병원,2861.64
51,20220815 16,33.7,,4.4,57.0,0.7,1.49,병원,2792.52
51,20220815 17,32.7,,2.1,62.0,0.0,0.76,병원,2840.4
51,20220815 18,31.9,,1.4,64.0,0.1,0.39,병원,2880.72
51,20220815 19,31.1,,2.2,67.0,0.0,0.23,병원,2592.0
51,20220815 20,30.6,,2.6,67.0,0.0,0.01,병원,2462.76
51,20220815 21,30.3,0.0,2.1,68.0,,,병원,2512.8
51,20220815 22,29.8,0.0,0.8,71.0,,,병원,2435.4
51,20220815 23,30.1,,1.3,69.0,,,병원,2337.84
51,20220816 00,30.1,,3.2,69.0,,,병원,2280.6
51,20220816 01,29.8,,1.1,70.0,,,병원,2232.72
51,20220816 02,29.7,,2.0,70.0,,,병원,2210.04
51,20220816 03,29.4,0.0,1.9,73.0,,,병원,2225.16
51,20220816 04,27.7,0.1,2.8,90.0,,,병원,2124.72
51,20220816 05,25.6,1.8,0.7,100.0,,,병원,2189.16
51,20220816 06,25.5,2.9,0.7,100.0,0.0,0.0,병원,2786.4
51,20220816 07,23.3,9.5,1.9,100.0,0.0,0.02,병원,2933.28
51,20220816 08,23.2,19.6,1.2,100.0,0.0,0.06,병원,3336.84
51,20220816 09,23.6,2.8,0.6,100.0,0.0,0.21,병원,3457.08
51,20220816 10,24.0,0.3,0.9,100.0,0.0,0.45,병원,3458.88
51,20220816 11,24.5,0.5,0.5,98.0,0.0,0.48,병원,3511.8
51,20220816 12,25.2,,0.7,96.0,0.0,0.54,병원,3373.56
51,20220816 13,25.9,0.0,0.5,92.0,0.0,0.54,병원,3386.52
51,20220816 14,25.6,0.3,0.9,98.0,0.0,0.42,병원,3435.48
51,20220816 15,26.1,0.3,0.7,94.0,0.0,0.56,병원,3423.6
51,20220816 16,25.5,0.7,0.8,100.0,0.0,0.32,병원,3323.88
51,20220816 17,25.6,0.4,1.1,99.0,0.0,0.33,병원,2932.56
51,20220816 18,25.7,0.1,0.7,96.0,0.0,0.24,병원,2567.88
51,20220816 19,25.3,0.4,1.0,100.0,0.0,0.09,병원,2438.64
51,20220816 20,25.1,0.0,1.0,100.0,0.0,0.02,병원,2328.48
51,20220816 21,25.2,,0.6,100.0,,,병원,2387.88
51,20220816 22,25.1,0.0,0.2,100.0,,,병원,2369.88
51,20220816 23,24.7,0.1,2.0,100.0,,,병원,2314.8
51,20220817 00,25.0,0.0,0.4,100.0,,,병원,2229.48
51,20220817 01,24.9,0.4,0.8,100.0,,,병원,2150.28
51,20220817 02,24.8,0.4,0.6,100.0,,,병원,2100.6
51,20220817 03,24.8,0.1,1.0,100.0,,,병원,2106.0
51,20220817 04,24.5,,1.9,100.0,,,병원,2085.12
51,20220817 05,24.5,,2.5,100.0,,,병원,2180.88
51,20220817 06,24.1,,1.4,100.0,0.0,0.0,병원,2641.68
51,20220817 07,24.0,,2.0,100.0,0.0,0.16,병원,2858.76
51,20220817 08,25.1,,2.2,95.0,0.6,0.74,병원,3267.0
51,20220817 09,26.1,,3.3,84.0,0.3,1.15,병원,3479.04
51,20220817 10,26.9,,3.4,82.0,0.2,1.59,병원,3603.96
51,20220817 11,27.0,,2.9,79.0,0.0,1.27,병원,3633.48
51,20220817 12,27.4,,3.2,78.0,0.1,1.42,병원,3515.76
51,20220817 13,28.8,,1.9,73.0,0.2,1.57,병원,3574.08
51,20220817 14,28.5,,2.7,73.0,0.2,1.59,병원,3639.96
51,20220817 15,29.2,,3.7,72.0,0.9,2.57,병원,3625.92
51,20220817 16,28.7,,3.7,75.0,0.9,2.15,병원,3547.8
51,20220817 17,28.3,,2.9,76.0,0.5,1.21,병원,3124.8
51,20220817 18,27.5,,2.6,81.0,0.6,0.64,병원,2755.44
51,20220817 19,26.6,0.0,2.9,94.0,0.1,0.16,병원,2622.6
51,20220817 20,24.0,16.9,1.3,100.0,0.0,0.0,병원,2475.72
51,20220817 21,23.7,3.1,1.5,100.0,,,병원,2499.12
51,20220817 22,22.7,1.9,1.0,100.0,,,병원,2370.96
51,20220817 23,22.9,,0.8,100.0,,,병원,2305.44
51,20220818 00,22.9,,2.0,100.0,,,병원,2235.96
51,20220818 01,22.6,,0.9,100.0,,,병원,2175.48
51,20220818 02,22.6,,0.4,100.0,,,병원,2176.2
51,20220818 03,22.3,,0.4,100.0,,,병원,2211.84
51,20220818 04,22.7,,0.5,100.0,,,병원,2120.04
51,20220818 05,22.9,,1.8,100.0,,,병원,2261.88
51,20220818 06,22.9,,0.9,99.0,0.0,0.0,병원,2642.76
51,20220818 07,23.2,,0.6,98.0,0.0,0.25,병원,2850.12
51,20220818 08,25.1,,0.7,92.0,0.6,0.88,병원,3271.32
51,20220818 09,26.2,,1.0,81.0,1.0,1.75,병원,3346.92
51,20220818 10,27.6,,1.2,69.0,1.0,2.54,병원,3404.52
51,20220818 11,28.0,,2.2,68.0,1.0,2.83,병원,3398.4
51,20220818 12,29.6,,1.4,61.0,0.7,2.61,병원,3287.16
51,20220818 13,29.6,,2.3,58.0,1.0,3.17,병원,3359.88
51,20220818 14,30.4,,2.0,54.0,1.0,3.06,병원,3401.28
51,20220818 15,31.1,,1.4,52.0,0.9,2.6,병원,3404.52
51,20220818 16,30.7,,2.6,53.0,0.8,1.9,병원,3326.76
51,20220818 17,31.5,,2.0,53.0,0.7,1.2,병원,2898.72
51,20220818 18,30.0,,2.5,61.0,0.4,0.74,병원,2575.8
51,20220818 19,29.2,,1.0,65.0,0.2,0.23,병원,2391.48
51,20220818 20,28.4,,1.4,69.0,0.0,0.0,병원,2272.32
51,20220818 21,26.8,,1.0,77.0,,,병원,2354.04
51,20220818 22,26.4,,0.8,79.0,,,병원,2296.44
51,20220818 23,26.1,,0.8,82.0,,,병원,2234.16
51,20220819 00,25.7,,1.0,87.0,,,병원,2190.96
51,20220819 01,24.7,,0.3,91.0,,,병원,2042.28
51,20220819 02,24.4,,0.4,94.0,,,병원,2029.32
51,20220819 03,23.9,,0.4,96.0,,,병원,2016.72
51,20220819 04,23.3,,0.4,98.0,,,병원,2117.52
51,20220819 05,23.0,,0.6,99.0,,,병원,2291.76
51,20220819 06,23.1,,0.6,97.0,0.0,0.01,병원,2688.12
51,20220819 07,23.6,,0.6,96.0,0.0,0.25,병원,2904.12
51,20220819 08,24.2,,0.6,93.0,0.1,0.57,병원,3322.8
51,20220819 09,25.7,,2.1,84.0,0.6,1.46,병원,3466.8
51,20220819 10,26.8,,2.7,79.0,0.8,2.01,병원,3554.64
51,20220819 11,29.7,,2.3,71.0,1.0,2.83,병원,3584.52
51,20220819 12,31.4,,2.4,62.0,1.0,2.84,병원,3528.72
51,20220819 13,30.9,,3.5,65.0,0.5,1.94,병원,3616.2
51,20220819 14,32.0,,2.1,63.0,0.4,1.97,병원,3678.48
51,20220819 15,32.1,,2.1,65.0,0.0,1.15,병원,3682.08
51,20220819 16,32.8,,4.2,62.0,0.9,2.01,병원,3596.76
51,20220819 17,32.3,,2.1,66.0,0.0,0.73,병원,3217.68
51,20220819 18,31.1,,1.8,74.0,0.0,0.4,병원,2748.96
51,20220819 19,30.4,,1.7,77.0,0.0,0.16,병원,2688.48
51,20220819 20,30.1,,0.5,78.0,0.0,0.0,병원,2541.96
51,20220819 21,29.8,,0.2,79.0,,,병원,2556.36
51,20220819 22,29.5,,1.3,81.0,,,병원,2516.4
51,20220819 23,29.0,,1.0,84.0,,,병원,2425.32
51,20220820 00,28.5,,1.2,87.0,,,병원,2302.56
51,20220820 01,28.0,,1.2,90.0,,,병원,2230.2
51,20220820 02,27.5,,0.5,89.0,,,병원,2178.72
51,20220820 03,27.3,,0.8,89.0,,,병원,2225.52
51,20220820 04,27.7,,1.1,87.0,,,병원,2215.44
51,20220820 05,27.6,,1.3,87.0,,,병원,2282.76
51,20220820 06,27.4,,0.7,88.0,0.0,0.0,병원,2431.08
51,20220820 07,27.4,,0.2,89.0,0.0,0.07,병원,2531.16
51,20220820 08,26.4,0.6,0.5,100.0,0.0,0.05,병원,2704.32
51,20220820 09,25.9,2.6,1.9,100.0,0.0,0.22,병원,2795.4
51,20220820 10,26.2,3.2,0.6,100.0,0.0,0.38,병원,2845.8
51,20220820 11,27.3,0.2,0.9,97.0,0.0,0.76,병원,2850.84
51,20220820 12,27.3,0.6,1.0,99.0,0.0,0.63,병원,2793.24
51,20220820 13,26.6,1.6,2.8,99.0,0.0,0.55,병원,2734.2
51,20220820 14,26.6,1.3,0.3,100.0,0.0,0.37,병원,2665.8
51,20220820 15,27.2,0.2,0.8,98.0,0.0,0.83,병원,2683.8
51,20220820 16,27.2,,0.9,97.0,0.0,0.72,병원,2646.36
51,20220820 17,27.2,,1.4,95.0,0.0,0.61,병원,2600.28
51,20220820 18,27.4,,2.1,95.0,0.0,0.39,병원,2580.12
51,20220820 19,26.4,,3.2,95.0,0.0,0.25,병원,2440.8
51,20220820 20,25.6,,3.8,93.0,0.0,0.01,병원,2291.04
51,20220820 21,25.1,,3.8,95.0,,,병원,2360.16
51,20220820 22,25.0,,3.9,95.0,,,병원,2277.72
51,20220820 23,24.4,,2.7,96.0,,,병원,2162.88
51,20220821 00,23.9,,2.2,97.0,,,병원,2123.64
51,20220821 01,24.0,,2.4,96.0,,,병원,2034.0
51,20220821 02,23.5,,2.6,98.0,,,병원,2067.48
51,20220821 03,23.4,,3.3,98.0,,,병원,2105.28
51,20220821 04,23.0,,2.4,98.0,,,병원,2252.16
51,20220821 05,22.7,,1.8,98.0,,,병원,2176.92
51,20220821 06,23.2,,2.0,96.0,0.0,0.0,병원,2285.28
51,20220821 07,24.4,,3.3,86.0,0.7,0.31,병원,2346.12
51,20220821 08,24.9,,3.6,85.0,1.0,1.0,병원,2400.48
51,20220821 09,25.9,,3.7,79.0,1.0,1.55,병원,2526.12
51,20220821 10,26.5,,4.0,73.0,0.9,2.06,병원,2549.52
51,20220821 11,28.5,,3.8,66.0,1.0,2.76,병원,2547.72
51,20220821 12,29.0,,4.0,60.0,1.0,3.2,병원,2596.32
51,20220821 13,29.8,,3.2,59.0,1.0,3.26,병원,2642.4
51,20220821 14,30.2,,4.3,50.0,1.0,2.9,병원,2643.84
51,20220821 15,30.5,,3.6,50.0,1.0,2.92,병원,2621.88
51,20220821 16,30.3,,3.6,49.0,1.0,2.41,병원,2542.68
51,20220821 17,30.0,,3.5,54.0,1.0,1.69,병원,2516.4
51,20220821 18,28.8,,3.7,61.0,1.0,0.95,병원,2460.6
51,20220821 19,27.0,,3.6,70.0,0.6,0.27,병원,2390.76
51,20220821 20,26.1,,3.7,62.0,0.0,0.0,병원,2309.4
51,20220821 21,24.8,,3.2,72.0,,,병원,2349.0
51,20220821 22,23.7,,2.9,81.0,,,병원,2259.36
51,20220821 23,23.0,,2.5,85.0,,,병원,2134.08
51,20220822 00,22.6,,2.8,86.0,,,병원,2076.12
51,20220822 01,22.1,,2.2,89.0,,,병원,2049.12
51,20220822 02,21.3,,2.1,94.0,,,병원,2044.08
51,20220822 03,20.2,,1.9,98.0,,,병원,2044.08
51,20220822 04,19.8,,1.1,97.0,,,병원,1975.68
51,20220822 05,19.3,,1.2,99.0,,,병원,2145.6
51,20220822 06,18.9,,0.1,98.0,0.0,0.0,병원,2641.32
51,20220822 07,20.3,,0.9,91.0,0.8,0.33,병원,2859.12
51,20220822 08,22.7,,0.6,83.0,1.0,1.0,병원,3377.52
51,20220822 09,24.9,,1.0,73.0,1.0,1.69,병원,3570.48
51,20220822 10,26.2,,1.5,64.0,1.0,2.32,병원,3628.44
51,20220822 11,28.3,,0.9,61.0,1.0,2.84,병원,3714.48
51,20220822 12,30.5,,2.1,57.0,1.0,3.15,병원,3666.6
51,20220822 13,31.8,,0.5,54.0,1.0,3.26,병원,3714.84
51,20220822 14,31.7,,2.1,56.0,1.0,2.7,병원,3675.96
51,20220822 15,32.3,,2.4,56.0,0.9,2.28,병원,3681.0
51,20220822 16,32.2,,2.7,57.0,0.8,1.75,병원,3588.12
51,20220822 17,31.9,,0.9,58.0,0.5,0.96,병원,3219.84
51,20220822 18,31.6,,1.7,61.0,0.0,0.49,병원,2836.44
51,20220822 19,30.7,,1.1,65.0,0.0,0.28,병원,2661.48
51,20220822 20,30.0,,0.8,70.0,0.0,0.0,병원,2524.32
51,20220822 21,28.5,,1.3,78.0,,,병원,2602.44
51,20220822 22,28.0,,0.9,80.0,,,병원,2491.92
51,20220822 23,27.6,,0.6,84.0,,,병원,2433.96
51,20220823 00,27.2,,0.2,84.0,,,병원,2321.28
51,20220823 01,26.9,,2.0,83.0,,,병원,2239.56
51,20220823 02,26.7,,1.5,83.0,,,병원,2154.24
51,20220823 03,26.4,,1.4,82.0,,,병원,2248.92
51,20220823 04,26.1,,0.8,83.0,,,병원,2288.16
51,20220823 05,25.7,,1.5,85.0,,,병원,2403.36
51,20220823 06,25.9,,0.8,82.0,0.0,0.0,병원,2822.76
51,20220823 07,26.0,,1.2,83.0,0.0,0.15,병원,3048.48
51,20220823 08,26.1,0.0,1.5,82.0,0.0,0.33,병원,3438.72
51,20220823 09,26.4,,0.5,80.0,0.0,0.41,병원,3561.12
51,20220823 10,26.5,,0.9,81.0,0.0,0.32,병원,3623.04
51,20220823 11,27.3,,1.2,78.0,0.0,0.68,병원,3625.92
51,20220823 12,27.5,,1.3,79.0,0.0,0.69,병원,3548.52
51,20220823 13,27.8,,1.4,77.0,0.0,0.73,병원,3574.08
51,20220823 14,28.5,0.0,0.6,74.0,0.0,0.99,병원,3572.64
51,20220823 15,26.3,0.3,1.4,96.0,0.0,0.48,병원,3571.56
51,20220823 16,24.8,4.7,1.0,100.0,0.0,0.22,병원,3462.48
51,20220823 17,24.9,0.8,0.2,98.0,0.0,0.31,병원,3095.28
51,20220823 18,25.0,0.1,0.8,100.0,0.0,0.15,병원,2761.56
51,20220823 19,24.3,0.0,2.3,100.0,0.0,0.02,병원,2574.36
51,20220823 20,24.2,0.0,2.2,100.0,0.0,0.01,병원,2482.56
51,20220823 21,23.8,,2.3,100.0,,,병원,2439.72
51,20220823 22,23.4,,2.3,100.0,,,병원,2314.44
51,20220823 23,22.2,0.2,4.4,100.0,,,병원,2207.88
51,20220824 00,21.7,0.7,4.4,100.0,,,병원,2148.84
51,20220824 01,21.5,,4.4,100.0,,,병원,2092.32
51,20220824 02,21.6,0.4,3.2,100.0,,,병원,2070.72
51,20220824 03,21.8,0.0,3.2,100.0,,,병원,2095.92
51,20220824 04,21.5,0.1,3.3,100.0,,,병원,2107.8
51,20220824 05,21.6,0.1,3.0,100.0,,,병원,2204.64
51,20220824 06,21.6,0.3,3.3,100.0,0.0,0.0,병원,2675.52
51,20220824 07,21.4,0.5,2.8,100.0,0.0,0.04,병원,2806.2
51,20220824 08,21.4,0.2,3.8,99.0,0.0,0.2,병원,3206.16
51,20220824 09,21.7,0.0,3.7,98.0,0.0,0.24,병원,3306.6
51,20220824 10,20.8,1.0,4.1,96.0,0.0,0.34,병원,3306.6
51,20220824 11,20.0,1.9,2.3,100.0,0.0,0.47,병원,3307.32
51,20220824 12,20.1,0.1,3.5,98.0,0.0,0.8,병원,3184.56
51,20220824 13,21.3,,3.0,93.0,0.0,0.88,병원,3189.24
51,20220824 14,21.7,,4.7,88.0,0.0,0.95,병원,3211.56
51,20220824 15,22.1,,3.3,85.0,0.0,0.83,병원,3210.48
51,20220824 16,22.3,,2.7,85.0,0.0,0.53,병원,3115.08
51,20220824 17,22.5,,2.4,84.0,0.0,0.52,병원,2794.32
51,20220824 18,22.0,,2.0,89.0,0.0,0.25,병원,2471.4
51,20220824 19,21.7,,1.6,91.0,0.0,0.16,병원,2425.68
51,20220824 20,21.8,,1.7,92.0,0.0,0.0,병원,2380.68
51,20220824 21,21.4,,1.1,92.0,,,병원,2287.44
51,20220824 22,21.4,,0.3,92.0,,,병원,2091.6
51,20220824 23,21.5,,0.7,91.0,,,병원,2045.52
52,20220601 00,19.4,,0.8,66.0,,,병원,1126.2
52,20220601 01,19.6,,1.0,61.0,,,병원,1118.4
52,20220601 02,19.1,,1.2,72.0,,,병원,1110.9
52,20220601 03,18.8,,1.0,75.0,,,병원,1129.8
52,20220601 04,18.6,,1.2,72.0,,,병원,1151.7
52,20220601 05,18.3,,0.6,73.0,,,병원,1218.3
52,20220601 06,18.5,,1.3,67.0,0.0,0.0,병원,1254.3
52,20220601 07,19.1,,1.5,67.0,0.0,0.09,병원,1288.5
52,20220601 08,20.1,,1.0,70.0,0.0,0.34,병원,1372.8
52,20220601 09,21.9,,1.0,49.0,0.0,0.81,병원,1423.5
52,20220601 10,23.7,,2.0,49.0,0.8,1.96,병원,1567.5
52,20220601 11,23.0,,2.9,54.0,0.7,2.2,병원,1664.4
52,20220601 12,24.3,,3.2,52.0,1.0,3.46,병원,1653.3
52,20220601 13,23.7,,2.5,56.9,1.0,3.59,병원,1662.6
52,20220601 14,23.9,,3.2,66.0,1.0,3.44,병원,1666.8
52,20220601 15,23.9,,4.1,70.0,1.0,3.12,병원,1727.4
52,20220601 16,23.1,,3.0,76.0,1.0,2.42,병원,1707.9
52,20220601 17,22.8,,3.3,78.0,0.7,1.28,병원,1714.5
52,20220601 18,22.0,,2.5,74.0,0.0,0.6,병원,1743.0
52,20220601 19,20.9,,2.8,79.0,0.0,0.19,병원,1647.6
52,20220601 20,20.2,,2.1,82.0,0.0,0.0,병원,1577.1
52,20220601 21,20.0,,1.4,86.0,,,병원,1506.9
52,20220601 22,19.3,,0.4,92.0,,,병원,1182.0
52,20220601 23,19.1,,1.6,80.0,,,병원,1171.2
52,20220602 00,18.7,,1.2,79.0,,,병원,1127.7
52,20220602 01,18.2,,1.6,71.0,,,병원,1140.0
52,20220602 02,18.1,,1.6,69.0,,,병원,1133.4
52,20220602 03,18.0,,1.4,71.0,,,병원,1130.4
52,20220602 04,17.9,,0.8,73.0,,,병원,1175.4
52,20220602 05,18.2,,0.6,78.0,,,병원,1256.7
52,20220602 06,18.6,,0.1,79.0,0.0,0.0,병원,1473.6
52,20220602 07,19.9,,0.4,78.0,0.0,0.08,병원,2023.8
52,20220602 08,21.1,,0.5,80.0,0.0,0.37,병원,2499.9
52,20220602 09,23.7,,2.9,70.0,0.9,1.7,병원,2776.8
52,20220602 10,23.1,,3.0,73.0,1.0,2.51,병원,2773.5
52,20220602 11,24.0,,2.8,73.0,1.0,3.02,병원,2781.6
52,20220602 12,23.7,,3.5,72.0,1.0,3.35,병원,2668.2
52,20220602 13,23.6,,3.2,73.0,1.0,3.45,병원,2724.6
52,20220602 14,24.6,,3.5,73.0,0.9,3.23,병원,2784.9
52,20220602 15,24.9,,3.5,72.0,0.6,2.42,병원,2564.4
52,20220602 16,25.2,,3.9,70.0,1.0,2.67,병원,2478.3
52,20220602 17,24.8,,3.8,72.0,1.0,1.81,병원,2325.9
52,20220602 18,23.3,,3.1,76.0,0.4,0.93,병원,2094.0
52,20220602 19,22.0,,3.0,82.0,0.5,0.36,병원,1896.9
52,20220602 20,20.9,,2.8,88.0,0.0,0.02,병원,1751.1
52,20220602 21,20.8,,2.7,90.0,,,병원,1515.3
52,20220602 22,20.7,,0.9,90.0,,,병원,1281.9
52,20220602 23,20.2,,1.1,93.0,,,병원,1225.8
52,20220603 00,20.3,,1.9,92.0,,,병원,1191.3
52,20220603 01,20.1,,1.6,92.0,,,병원,1215.9
52,20220603 02,19.9,,1.2,92.0,,,병원,1170.0
52,20220603 03,19.7,,1.1,91.0,,,병원,1195.8
52,20220603 04,18.9,,0.4,90.0,,,병원,1213.5
52,20220603 05,18.6,,1.2,90.0,,,병원,1299.3
52,20220603 06,18.7,,0.6,79.0,0.0,0.01,병원,1548.0
52,20220603 07,19.5,,0.4,92.0,0.4,0.36,병원,1995.3
52,20220603 08,20.9,,2.0,85.0,0.8,0.95,병원,2351.4
52,20220603 09,22.3,,3.4,79.0,1.0,1.71,병원,2492.1
52,20220603 10,22.2,,3.1,80.0,1.0,2.59,병원,2482.8
52,20220603 11,22.7,,3.1,78.0,1.0,3.01,병원,2472.6
52,20220603 12,22.7,,3.9,78.0,1.0,3.36,병원,2407.5
52,20220603 13,23.3,,4.7,76.0,1.0,3.42,병원,2422.5
52,20220603 14,23.0,,5.1,77.0,1.0,3.36,병원,2463.6
52,20220603 15,23.3,,4.1,76.0,1.0,3.03,병원,2625.6
52,20220603 16,23.0,,5.3,78.0,1.0,2.51,병원,2422.5
52,20220603 17,22.4,,4.7,81.0,1.0,1.84,병원,2049.0
52,20220603 18,21.9,,1.1,87.0,0.3,0.54,병원,1720.8
52,20220603 19,22.2,,2.3,86.0,1.0,0.51,병원,1794.6
52,20220603 20,21.1,,1.3,92.0,0.2,0.04,병원,1655.7
52,20220603 21,20.6,,1.9,94.0,,,병원,1540.8
52,20220603 22,20.5,,2.1,94.0,,,병원,1241.1
52,20220603 23,20.1,,1.2,87.0,,,병원,1149.0
52,20220604 00,20.1,,1.9,83.0,,,병원,1128.3
52,20220604 01,20.0,,1.2,89.0,,,병원,1121.1
52,20220604 02,20.6,,3.1,85.0,,,병원,1121.7
52,20220604 03,20.9,,3.9,85.0,,,병원,1136.4
52,20220604 04,20.8,,3.8,85.0,,,병원,1115.1
52,20220604 05,20.7,,2.7,84.0,,,병원,1160.1
52,20220604 06,20.4,,3.9,82.0,0.0,0.0,병원,1211.7
52,20220604 07,20.8,,4.7,84.0,0.2,0.18,병원,1271.1
52,20220604 08,22.0,,5.1,76.0,0.2,0.55,병원,1580.1
52,20220604 09,23.0,,5.9,72.0,0.6,1.45,병원,1772.1
52,20220604 10,24.5,,6.6,67.0,0.9,2.11,병원,1757.7
52,20220604 11,25.1,,5.9,65.0,0.8,2.41,병원,1736.7
52,20220604 12,26.1,,6.7,64.0,0.9,3.03,병원,1760.7
52,20220604 13,26.1,,6.7,63.0,1.0,3.26,병원,1773.6
52,20220604 14,25.9,,6.5,63.0,0.7,2.12,병원,1646.1
52,20220604 15,25.8,,7.0,64.0,0.7,2.16,병원,1641.3
52,20220604 16,25.1,,5.5,65.0,0.1,1.14,병원,1619.4
52,20220604 17,25.0,,6.1,66.0,0.6,1.37,병원,1535.7
52,20220604 18,24.5,,6.4,67.0,0.4,0.84,병원,1589.1
52,20220604 19,24.0,,3.2,65.0,0.0,0.18,병원,1536.9
52,20220604 20,24.2,,3.7,61.0,0.0,0.0,병원,1521.9
52,20220604 21,24.0,,3.5,57.0,,,병원,1235.7
52,20220604 22,24.1,,2.6,62.0,,,병원,1106.4
52,20220604 23,23.6,0.0,2.8,62.0,,,병원,1102.8
52,20220605 00,23.0,0.0,1.8,71.0,,,병원,1080.3
52,20220605 01,21.5,0.1,2.7,72.0,,,병원,1082.7
52,20220605 02,21.5,0.9,5.0,68.0,,,병원,1074.6
52,20220605 03,19.1,2.8,1.5,87.0,,,병원,1083.6
52,20220605 04,19.3,5.3,3.1,88.0,,,병원,1136.4
52,20220605 05,19.6,12.6,4.5,93.0,,,병원,1185.6
52,20220605 06,18.5,6.3,6.0,92.0,0.0,0.0,병원,1220.1
52,20220605 07,19.6,1.0,7.4,89.0,0.0,0.0,병원,1224.6
52,20220605 08,19.1,0.0,4.4,91.0,0.0,0.03,병원,1264.2
52,20220605 09,19.0,0.0,4.4,96.0,0.0,0.21,병원,1624.5
52,20220605 10,19.6,0.0,4.8,92.0,0.0,0.52,병원,1640.7
52,20220605 11,19.8,0.0,4.1,97.0,0.0,0.39,병원,1622.7
52,20220605 12,21.1,0.0,5.1,93.0,0.0,0.74,병원,1639.2
52,20220605 13,21.3,0.2,4.0,94.0,0.0,0.59,병원,1590.3
52,20220605 14,20.6,0.3,5.3,92.0,0.0,0.42,병원,1604.7
52,20220605 15,20.5,0.2,4.4,95.0,0.0,0.27,병원,1587.3
52,20220605 16,20.5,0.1,4.9,96.0,0.0,0.32,병원,1567.5
52,20220605 17,19.9,0.0,4.7,95.0,0.0,0.11,병원,1245.3
52,20220605 18,18.8,5.1,4.4,99.0,0.0,0.01,병원,1259.1
52,20220605 19,17.7,3.3,6.1,99.0,0.0,0.0,병원,1221.3
52,20220605 20,17.3,3.8,5.8,100.0,0.0,0.0,병원,1181.7
52,20220605 21,17.6,2.9,3.6,99.0,,,병원,1101.9
52,20220605 22,18.1,0.1,3.5,97.0,,,병원,1086.9
52,20220605 23,18.2,,3.2,97.0,,,병원,1079.1
52,20220606 00,18.3,,3.4,95.0,,,병원,1068.3
52,20220606 01,18.4,,0.9,94.0,,,병원,1067.1
52,20220606 02,18.5,,1.2,93.0,,,병원,1067.4
52,20220606 03,18.5,0.0,0.4,93.0,,,병원,1077.3
52,20220606 04,18.6,0.0,1.6,92.0,,,병원,1101.3
52,20220606 05,18.3,,1.2,92.0,,,병원,1150.2
52,20220606 06,18.1,,0.3,95.0,0.0,0.0,병원,1198.8
52,20220606 07,19.1,,1.7,92.0,0.0,0.15,병원,1304.1
52,20220606 08,19.9,,2.1,88.0,0.0,0.23,병원,1348.8
52,20220606 09,19.0,0.8,2.0,96.0,0.0,0.19,병원,1378.5
52,20220606 10,20.4,,3.6,91.0,0.0,0.95,병원,1365.6
52,20220606 11,20.7,,4.2,91.0,0.0,1.4,병원,1314.9
52,20220606 12,22.3,,4.6,80.0,0.9,3.43,병원,1606.2
52,20220606 13,22.9,,4.0,75.0,1.0,3.58,병원,1635.6
52,20220606 14,23.6,,4.2,73.0,1.0,3.46,병원,1649.4
52,20220606 15,23.4,,4.2,75.0,0.9,3.02,병원,1648.8
52,20220606 16,23.1,,4.2,74.0,0.8,2.34,병원,1597.8
52,20220606 17,23.3,,3.2,71.0,0.5,1.37,병원,1571.7
52,20220606 18,22.4,,3.8,74.0,1.0,1.13,병원,1602.6
52,20220606 19,21.0,,3.4,80.0,0.9,0.51,병원,1546.5
52,20220606 20,20.0,,3.4,83.0,0.2,0.05,병원,1491.6
52,20220606 21,19.4,,4.0,90.0,,,병원,1145.7
52,20220606 22,19.3,,3.1,90.0,,,병원,1101.3
52,20220606 23,19.3,,2.8,91.0,,,병원,1081.8
52,20220607 00,19.4,,2.1,89.0,,,병원,1081.2
52,20220607 01,19.1,,1.3,92.0,,,병원,1093.5
52,20220607 02,18.9,,1.7,93.0,,,병원,1088.4
52,20220607 03,18.4,,1.1,88.0,,,병원,1082.7
52,20220607 04,18.1,,1.0,86.0,,,병원,1135.5
52,20220607 05,18.1,,1.4,87.0,,,병원,1199.7
52,20220607 06,18.0,,0.5,89.0,0.0,0.01,병원,1310.4
52,20220607 07,18.8,,1.5,88.0,0.2,0.32,병원,1737.0
